type,name,latitude,longitude,geometry_type,osm_id,amenity,building,phone,operator,operator_type,student_count,capacity_persons,capacity_beds,opening_hours,wheelchair,addr_street,addr_city,addr_ward,website
school,सान्द्रा नमुना विद्यालय,27.7194598,85.3095534,Point,node/2127144885,school,,,,,,,,,,,,,
school,वेस्टवुड इन्टरनेसनल प्री विद्यालय,27.7226708,85.3134273,Point,node/2127195667,school,,,,,,,,,,,,,
school,कान्ति इश्वरी विद्यालय,27.6933442,85.3131083,Point,node/2165424724,school,,,,,,,,,,,,,
school,किड्स गार्डन मन्टेश्वरी स्कूल,27.6819924,85.3481103,Point,node/2185607008,school,,,,,,,,,,,,,
school,नवज्योति विद्यालय एंड कलेज,27.6823907,85.3482925,Point,node/2185607011,school,,,,,,,,,,,,,
school,स्टिनर एकेडेमी,27.6938686,85.3387237,Point,node/2236944132,school,,,,,,,,,,,,,
school,Padmakanya Vidyashram H.S. School and College,27.705349,85.3259582,Point,node/2249051082,school,,,,,,,,,,,,,
school,मनाङ सीपीएस,27.6894641,85.3604248,Point,node/2300443767,school,,,,,,,,,,,,,
school,बेला प्रि स्कुल,27.7055958,85.2953507,Point,node/2591253673,school,,,,,,,,,,,,,
school,नेपाली महारिसी फाउन्डेसन फर भैदिक कल्चर,27.7112838,85.3398568,Point,node/3074577227,school,,,,,,,,,,,,,
school,सेतो बंगला आवासीय विद्यालय,27.7117352,85.3379743,Point,node/3074577231,school,,,,,,,,,,,,,
school,श्री बाल बयाबासाई केन्द्र माध्यमिक विद्यालय,27.7109927,85.3406025,Point,node/3074577232,school,,,,,,,,,,,,,
school,लिसेम मोडेल विद्यालय,27.714924,85.3405445,Point,node/3074593657,school,school,,,,,,,,,,,,
school,मानसरोवास एकेडेमी,27.7269249,85.3643667,Point,node/3189982097,school,,,,,,,,,,,,,
school,संस्कृती अन्तर्राष्ट्रिय विद्यालय,27.7187532,85.2862689,Point,node/3413954371,school,,,,,,,,,,,,,
school,रसायन विज्ञान विभाग,27.7088736,85.3162192,Point,node/3506396287,school,,9860140513,,,,,,,,,,,
school,जीवविज्ञान विभाग,27.7086504,85.3158005,Point,node/3506399401,school,,9860140513,,,,,,,,,,,
school,भौतिकशास्त्र विभाग,27.7086655,85.3162155,Point,node/3506400900,school,,9860140513,,,,,,,,,,,
school,,27.7118201,85.2877803,Point,node/3640850574,school,,,,,,,,,,,,,
school,अनाथ विद्यालय,27.7121382,85.2881646,Point,node/3640853051,school,,,,,,,,,,,,,
school,Apex Life School,27.7010309,85.3397059,Point,node/3774437963,school,,,,,,,,,,,,,
school,रुपी विद्यालय,27.7040669,85.2861028,Point,node/4063662843,school,,,,,,,,,,,,,
school,JosephPublic school,27.7273407,85.3578958,Point,node/4077719698,school,,,,,,,,,,,,,
school,व्यवस्थापन संघ नेपाल अनाम नगर,27.6964754,85.3283484,Point,node/4192737489,school,,,,,,,,24/7,,,,,
school,द ब्रिटिश कलेज,27.692103,85.3195495,Point,node/4200025289,school,,,,,,,,,,Thapathali,,,
school,चा: माटी ड्राइभिङ स्कुल,27.7229716,85.299763,Point,node/4213242789,school,,,,,,,,Mo-Su 06:00-19:00,,The Gyawali St.,,,
school,अर्किड इन्टरनेशनल कलेज,27.7023277,85.3466019,Point,node/4221465190,school,,014479744,,,,,,Su-Fr 06:00-18:00,,Bijay Chwok,,,https://oic.edu.np/
school,बिजेश्वरी ज्ञान मन्दिर सैनिक महाविद्यालय,27.7121657,85.2975626,Point,node/4234105891,school,,014271498,,,,,,Su-Fr 09:00-17:00,,,,,https://www.bgmsm.edu.np/
school,स्वीट हार्ट मोन्टेस्सोरी र डे केयर,27.7355047,85.2965478,Point,node/4264068285,school,,015102076,,,,,,,,,Kathmandu,,
school,ओक्सिडेन्टल विद्यालय मैदान,27.6966693,85.3309295,Point,node/4264083879,school,,,,,,,,,,,,,
school,नेपाल एकेडेमी अफ टुरिजम एण्ड होटल म्यानेजमेन्ट (नाथम),27.6938831,85.2949151,Point,node/4286241989,school,,,,,,,,,,,,,
school,"MIRD, TU",27.6867144,85.3279023,Point,node/4292085693,school,,,,,,,,,,,,,
school,क्यान्भास बसन्त रितु अंग्रेजी बोर्डिङ स्कुल,27.7266599,85.3167392,Point,node/4293342728,school,,,,,,,,,,,,,
school,माल्पी विज्ञान प्रयोगशाला,27.7236019,85.3288123,Point,node/4331159491,school,,,,,,,,,,Shubarna Shamsher Road,,,
school,एस.ई.आर.सी. विद्यालय,27.7308154,85.3299801,Point,node/4333786297,school,,,,,,,,Su-Fr 10:00-15:00,,Thirbam Sadak,,,
school,IDA,27.7150729,85.3431051,Point,node/4355786996,school,,,,,,,,Su-Fr 10:00-17:00,,Lam Pokhari Marg,,,
school,वेस्टवुड इन्टरनेशनल स्कूल,27.7020967,85.2936272,Point,node/4371576817,school,,,,,,,,,,,,,
school,शिन्वा कोरियन भाषा,27.705451,85.3205277,Point,node/4388706589,school,,016923152,,,,,,,,,,,
school,आईडीपी अष्ट्रेलिया,27.7182484,85.3190476,Point,node/4396927089,school,,,,,,,,,,,,,
school,स्टेइनर एकेडेमी,27.6983103,85.3330253,Point,node/4426503392,school,,,,,,,,,,,,,
school,,27.6924624,85.2956151,Point,node/4484880889,school,,4286300,,,,,,Su-Fr 10:00-22:00,,Pradhikaran Marg,,,
school,नवानीत बालबालिका क्षेत्र,27.6928769,85.2956147,Point,node/4485653289,school,,014286300,,,,,,,,Pradhikaran Marg,,,
school,स्टानडर्ड उच्च विद्यालय,27.6946945,85.2779402,Point,node/4485658891,school,,014280809,,,,,,Mo-Su 09:00-17:00,,Syuchatar,,,
school,हिमावारी जापानी परामर्श,27.7051472,85.3279851,Point,node/4516438589,school,,,,,,,,Su-Fr 10:00-17:00,,Dillibazaar Road,,,
school,प्राइम कलेज,27.7170365,85.3028299,Point,node/4520851990,school,,,,,,,,,,,,,
school,युनिग्लोब उच्च माध्यमिक विद्यालय,27.7073629,85.3190501,Point,node/4524218348,school,,977-1-4220722;4251409;4221875,,,,,,,,,,,
school,जनमैत्री बहुमुखी क्याम्पस,27.6919803,85.2922079,Point,node/4526539093,school,,,,,,,,,,,,,
school,व्हाइट फिल्ड स्कूल,27.7114065,85.306114,Point,node/4565172098,school,,,,,,,,,,,,,
school,स्मल हेबन मन्टेश्वरी विद्यालय,27.6879201,85.3450659,Point,node/4584771290,school,,,,,,,,,,,,,
school,ईलाईट बैदेशिक स्टडिज,27.7001084,85.3440681,Point,node/4585354089,school,,+977-1-4489536,Salina Shahi,,,,,Su-Fr 10:00-17:00,,Bhimsen Gola Marga,,,http://www.eliteabroadstudies.com
school,हिमालय क्लब डे साइन्सिया,27.6843823,85.3470433,Point,node/4588419890,school,,,,,,,,,,,,,
school,डफोडिल आवासीय स्कुल-जुनियर विंग,27.7265389,85.3553752,Point,node/4607247591,school,,4114176,,,,,,,,,,,
school,प्राइम इन्टरनेशनल एजुकेशन प्रा. लि.,27.7156468,85.346201,Point,node/4631414801,school,,01-4468848,Bikas Ghimire and Salam Singh Younjan,,,,,Su-Fr 07:00-18:00,,Ring Road,,,http://info@primeintl.edu.com
school,डीआरएस विद्यालय,27.6787187,85.3441951,Point,node/4632281392,school,,,,,,,,,,,,,
school,सेभेन हिल्स फाउण्डेशन (एजुकेशन कन्सल्टेन्सी),27.7030497,85.3217301,Point,node/4636693590,school,,012294245,Anil Sah,,,,,Su-Fr 10:00-17:00,,,,,http://www.7hf.edu.np
school,,27.7024948,85.3217645,Point,node/4681234990,school,,014168051,saroj shrestha,,,,,,,,,,
school,इन्टर्नशिप नेपाल,27.7312958,85.3307161,Point,node/4732355626,school,,,Nardev,,,,,,,,,,https://www.internshipnepal.com/
school,महान सिद्धार्थ उच्च माध्यमिक विद्यालय,27.7157017,85.3567824,Point,node/4785943923,school,,4114176,,,,,,,,,,,https://www.msschool.edu.np/
school,आस्ना शिक्षा संस्थान,27.7389143,85.3369616,Point,node/4788108722,school,,4720090,,,,,,,,,,,
school,मोक्षदा विद्यालय,27.7130764,85.3553954,Point,node/4793424623,school,,4114176,,,,,,,,,,,
school,ज्ञान मन्दिर माध्यमिक ब्लाक बी,27.7317346,85.2978571,Point,node/4797824822,school,,,,,,,,,,Shree Ganesthaan Marga,,,
school,पद्मोदया उच्च माध्यमिक विद्यालय,27.7015277,85.3218282,Point,node/4809187725,school,,,,,,,,,yes,,,,
school,,27.7001115,85.3353715,Point,node/4813487123,school,,014471915,,,,,,,,Tanka Prasad Marga,,,https://www.iacer.edu.np/
school,किंडर कास्टल पूर्व-विद्यालय,27.72401,85.3318866,Point,node/4824360523,school,,014414151,,,,,,,,,,,
school,,27.7004744,85.3208527,Point,node/4844865058,school,,,,,,,,,,,,,
school,नीलगिरि विद्यालय,27.7174321,85.3085101,Point,node/4854790124,school,,,,,,,,,,,,,
school,एभरेष्ट इन्जिनियरिङ एण्ड म्यानेजमेन्ट कलेज,27.6867088,85.327972,Point,node/4879629522,school,,,,,,,,,,,,,
school,ग्लोबल स्टडी पार्टनर्स नेपाल,27.700836,85.3237777,Point,node/4929157924,school,,+977 1-2238880,,,,,,Su-Fr 10:00-17:00,,New Plaza Road,,,https://globalstudypartners.com/
school,एसीई उच्च माध्यमिक विद्यालय,27.6915213,85.3499746,Point,node/4935574824,school,,,,,,,,,,,,,
school,ल्याण्डमार्क कन्सलटेन्सी,27.7031253,85.3228679,Point,node/4939483121,school,,,,,,,,,,,,,
school,,27.7104768,85.3310345,Point,node/5013793822,school,,,,,,,,,,,,,
school,केईसी इंस्टिट्यूट,27.7030649,85.3219399,Point,node/5068575022,school,,,,,,,,24/7,,Adwait Marg,,,
school,संस्कार विद्यापीठ,27.6826868,85.295792,Point,node/5075029393,school,,,,,,,,,,,,,
school,रेडवुड एजुकेशन नेटवर्क,27.7169892,85.3335788,Point,node/5088825522,school,,,,,,,,,,Gahana Pokhari Marga,,,
school,,27.703466,85.3303921,Point,node/5101981923,school,,,,,,,,,,,,,
school,अक्षर एकेडेमी,27.7017892,85.333325,Point,node/5169208225,school,,,,,,,,,,,,,
school,अक्षर एकेडेमी,27.7018248,85.3328741,Point,node/5200110921,school,,,,,,,,,,ghatte khulo,,,
school,पाइलन एकेडेमी,27.7396226,85.3369805,Point,node/5245747522,school,,014721043,,,,,,,,,,,
school,एडुकेयर एब्रोयड कन्सल्ट प्रा. लि,27.6982139,85.2997341,Point,node/5349249522,school,,014288243,SP Bhattarai,,,,,Sa 09:00-18:00; Su-Fr 06:00-18:00,,,,,http://www.educare.com
school,स्काइफल शैक्षिक परामर्श,27.7055393,85.3230444,Point,node/5465965521,school,,014410965,,,,,,,,Dilli Bazaar Road,,,http://www.skyfall.edu.np
school,सिजल विदेश अध्ययन प्रा. लि,27.6951296,85.2812216,Point,node/5472163824,school,,01-5219099,Laxmi Paudel Pokhrel,,,,,Mo-Su 09:00-18:00,,Kalanki,,,
school,नेपाल पाथफाईन्दर कोएड,27.7031464,85.3458891,Point,node/5479588210,school,,,,,,,,,,,,,
school,माया एनिमेसन एकेडेमी,27.7092014,85.3149129,Point,node/5625028221,school,,9860140513,,,,,,,,Kanti Path,,,https://www.maya-animation.com/
school,,27.7053049,85.3218772,Point,node/5848783091,school,,,,,,,,,,,,,
school,बालपिथ प्राथमिक विद्यालय,27.6988617,85.3514459,Point,node/5921925039,school,,,,,,,,,,,,,
school,ग्यालेक्सी पब्लिक विद्यालय,27.7082521,85.3303915,Point,node/5921937437,school,,,,,,,,,,,,,
school,सहारा मन्टेश्वरी विद्यालय,27.7288719,85.3638078,Point,node/5981623810,school,,,,,,,,,,,,,
school,एलिम एकेडेमी,27.7400571,85.3359387,Point,node/5995657486,school,,+977-01-4720098,,,,,,,,,,,
school,सर्कोङ दोर्जी चाङ एकेडेमी,27.7141557,85.2875981,Point,node/5999458615,school,,,,,,,,,limited,,,,
school,,27.7081839,85.3316655,Point,node/6018706843,school,,,,,,,,,yes,,,,
school,गीतांजली उच्च माध्यमिक विद्यालय,27.7192068,85.3049487,Point,node/6021113419,school,,,,,,,,,limited,,,,https://heavenhimalaya.com
school,श्री बाल बयाबासाये केन्द्र माध्यमिक विद्यालय,27.7119204,85.3409446,Point,node/6043111642,school,,,,,,,,,yes,,,,
school,नेपालय विद्यालय,27.6947178,85.2856094,Point,node/6056988785,school,,,,,,,,,,,,,
school,भिजन मोन्टेस्सोरी विद्यालय,27.6775996,85.3485328,Point,node/6064240607,school,,,,,,,,,,,,,
school,हिमालय विद्यालय मन्दिर,27.7102419,85.3387995,Point,node/6089307783,school,,,,,,,,,,,,,
school,शिक्षा बाल विद्यालय,27.6892681,85.2947596,Point,node/6118675763,school,,,private,,,,,9:00-15:00,,gaurishankar margh,,,
school,पाराडाईज अन्तर्राष्ट्रिय एकेडेमी,27.7135639,85.3395827,Point,node/6122932185,school,,,,,,,,,,,,,
school,प्यारागन विद्यालय,27.7016314,85.3501038,Point,node/6170362473,school,,,,,,,,,,,,,
school,चे हाई स्कुल,27.7214995,85.3037948,Point,node/6771636474,school,,,,,,,,,,,,,
school,गीताञ‍्जली एकेडेमी,27.7221863,85.3029608,Point,node/6771648718,school,,,,,,,,,,,,,
school,शाइन होशिमी इन्टरनेसनल प्रा. लि.,27.6943979,85.3375493,Point,node/6880658785,school,,,,,,,,,,,,,
school,श्री पशुपति माध्यमिक विद्यालय,27.7161811,85.3459386,Point,node/7088157087,school,,,,,,,,,,,,,
school,तारापुञ्‍ज अंग्रेजी बोर्डिङ् स्कुल,27.7219756,85.3384428,Point,node/7285083587,school,,,,,,,,,,,,,
school,जिलेट स्कुल,27.6973057,85.2974847,Point,node/7925315385,school,,+97715165136,Netra Bahadur Limbu,,,,,Su-Fr 08:30-17:00,,,,,
school,हिमाली आवासीय विद्यालय,27.7031981,85.3488464,Point,node/8190619857,school,,,,,,,,,,,,,
school,मूनलाइट स्कूल,27.7371184,85.3413873,Point,node/8525111118,school,,,,,,,,,,,,,
school,यन्त्र हाउस,27.7254607,85.3588544,Point,node/8631658317,school,,,,,,,,,,,,,
school,Linga Learning Institute,27.7102351,85.3109372,Point,node/8696390312,school,,,,,,,,,,,,,
school,सेन्ट लरेन्स विद्यालय,27.7146021,85.347502,Point,node/9401668319,school,,,,,,,,,,,,,
school,सब्दालय नेपाल,27.7143357,85.3430451,Point,node/9401668326,school,,,,,,,,,,,,,
school,बिश्व शिक्षा सदन,27.7174528,85.3497951,Point,node/9401668332,school,,,,,,,,,,,,,
school,श्रीति विद्यालय,27.7187605,85.3567481,Point,node/9425107720,school,,,,,,,,,,,,,
school,मिसन पब्लिक विद्यालय,27.7188793,85.3568821,Point,node/9425130718,school,,,,,,,,,,,,,
school,जेभियर इन्टरनेशनल मोन्टेस्सोरी विद्यालय,27.7186215,85.3566336,Point,node/9425132317,school,,,,,,,,,,,,,
school,लारनिंग ट्री विद्यालय,27.7231622,85.3596675,Point,node/9425159917,school,,,,,,,,,,,,,
school,इम्पाओररिङ्ग एसिया,27.7164631,85.3350835,Point,node/9447487918,school,,,,,,,,,,,,,
school,मल्पी सिटी विद्यालय,27.7126599,85.3295096,Point,node/9450088725,school,,,,,,,,,,,,,
school,संकटा प्राथमिक विद्यालय,27.7018563,85.3120351,Point,node/9482994712,school,,,,government,,,,,,,,,
school,महानकल माध्यमिक विद्यालय,27.7058779,85.3121169,Point,node/9491901304,school,,,government,government,415.0,,,,,mahaboudha ason,,27.0,
school,एन्जिलको विश्व अन्तर्राष्ट्रिय एकेडेमी,27.7388814,85.3309296,Point,node/9524096917,school,,,,,,,,,,,,,
school,स्मृति मोन्टेस्सोरी पूर्व विद्यालय,27.7464842,85.3389501,Point,node/9527376618,school,,016924707,,,,,,,,,,,
school,स्प्रिङभिल पूर्व विद्यालय,27.745922,85.3351946,Point,node/9527376621,school,,,,,,,,,,,,,
school,जेस्ट स्कूल,27.7408481,85.3321798,Point,node/9527376624,school,,014355754,,,,,,,,,,,
school,लिबर्टी माध्यमिक विद्यालय,27.7398317,85.3301894,Point,node/9527376626,school,,016211521,,,,,,,,,,,
school,ओरिएण्ट विद्यालय,27.7406612,85.3303007,Point,node/9527376627,school,,014354056,,,,,,,,,,,
school,बालकुञ्ज एकेडेमी,27.7460406,85.3353824,Point,node/9527376629,school,,,,,,,,,,,,,
school,ग्रेसल्याण्ड मोन्टेस्सोरी र डे केयर,27.7461898,85.3409464,Point,node/9527376640,school,,014017195,,,,,,,,,,,
school,रिपु मर्दिनी सैनिक माध्यमिक विधालय,27.7472381,85.3446848,Point,node/9527376641,school,,014374335,,,,,,,,,,,
school,मुलबेरी,27.7436846,85.3446585,Point,node/9527376644,school,,014017195,,,,,,,,,,,
school,बाला बटिका अन्तर्राष्ट्रिय विद्यालय,27.7390412,85.3035211,Point,node/9626942236,school,,014350678,,,,,,,,Kumarithan Marga,Kathmandu,,
school,राष्ट्रिय नमूना माध्यमिक विद्यालय,27.740617,85.3036347,Point,node/9626942237,school,,014381731,,,,,,,,Nepaltar Bridge,Kathmandu,,
school,युनिकेयर बाल स्कूल,27.7331252,85.3715762,Point,node/9722113224,school,,014466695,,,,,,,,,,,
school,गार्डन अफ बड्स प्रि स्कूल,27.7070513,85.3225908,Point,node/9916683303,school,,"014371208,014371186",,,,,,,,,,,https://www.gardenofbuds.org/
school,जेभियर अन्तर्राष्ट्रिय विद्यालय,27.7166254,85.3500671,Point,node/9927091118,school,,,,,,,,,,,,,
school,स्मृति बहुप्राविधिक शिक्षालय,27.6685844,85.3497323,Point,node/9969194346,school,,,,,,,,,,,,,
school,फेयरी ल्याण्ड मन्टेश्वरी,27.6685298,85.3505362,Point,node/9969194347,school,,,,,,,,,,,,,
school,ओलम्पस स्कुल,27.7471533,85.3362124,Point,node/10036366886,school,,,,,,,,,,,,,
school,प्यासन इन्टरनेसनल एजुकेशन प्रा. लि,27.6841295,85.3464702,Point,node/10121417288,school,,014111608,,,,,,,,,,,
school,शेमरोक किड्स वन्डरल्याण्ड,27.6811396,85.3473492,Point,node/10121523043,school,,,,,,,,,,,,,
school,जनकनाथ स्मृति माध्यमिक बिद्यालय,27.7182703,85.3136819,Point,node/10290840609,school,,,,,,,,,,,,,
school,श्री शान्ति बिध्यागृह माध्यमिक विद्यालय,27.717951,85.3136696,Point,node/10290840610,school,,01-4412099,,,,,,Sa-Th 09:00-16:00,,,,,
school,Kathmandu Meridian School,27.7392757,85.3440446,Point,node/11011936485,school,,,,,,,,,,,,,
school,Holi Garden Boarding High School,27.7328033,85.3049494,Point,node/11505176618,school,,,,,,,,,,,,,
school,Deerwalk Sifal School,27.7119153,85.3419349,Point,node/12125902026,school,,,,,,,,,,,,,
school,Deneb Nepal,27.6941974,85.338062,Point,node/12147778480,school,,,,,,,,,,,,,
school,Everest Florida College,27.6942016,85.3363406,Point,node/12147778481,school,,,,,,,,,,,,,
multipolygon,TU Teaching Hospital,27.736108435365857,85.33007994146341,Polygon,relation/2421673,hospital,yes,,,,,,,,yes,,,,
multipolygon,Military Hospital,27.71106379756098,85.29119068780487,Polygon,relation/2703533,hospital,,,,,,,,,,,,,
multipolygon,Stupa Community Hospital,27.72076192,85.36485483999999,Polygon,relation/2927139,hospital,hospital,,Stupa Community Hospital,community,,,55.0,,,,,,
multipolygon,T.U. Teaching Hospital,27.736381632786884,85.33072593934426,Polygon,relation/10953873,hospital,,,,,,,,,,,,,
multipolygon,Bir Hospital,27.705239711764705,85.31327778823528,Polygon,relation/10953874,hospital,,,National Academy of Medical Science,,,,,,yes,कान्ति पथ,Kathmandu,,
multipolygon,Civil Service Hospital,27.6869058625,85.3387417625,Polygon,relation/10953876,hospital,,,,,,,,,yes,,,,
multipolygon,काठमाडौं मेडिकल कलेज शिक्षण अस्पताल (सिनामंगल),27.696085252000003,85.35346355600001,Polygon,relation/10953877,hospital,,+977 01 4497104;+977 01 4598583;+977 01 4597062;+977 01 4576152;+977 01 4469064,Kathmandu Medical college,private,,,600.0,24/7,yes,सिनामंगल सडक,,,https://kmc.edu.np
hospital,National Trauma Center,27.704305557894735,85.31313714999999,Polygon,way/112117062,hospital,health_facility,,,,,,,,,,,,
hospital,Tilganga Institute of Opthalmology,27.70535619047619,85.35060876190475,Polygon,way/120435385,hospital,hospital,,,government,,,,,yes,,,,
hospital,Norvic Hospital,27.689931586666667,85.31922439333333,Polygon,way/124304055,hospital,,,,private,,,140.0,,yes,,,,
hospital,Paropakar Maternity Hospital,27.68924633809524,85.31912287619048,Polygon,way/124304057,hospital,,,,,,,,,,,,,
hospital,एभरेष्ट अस्पताल (नयाँ बानेश्वर),27.688474775,85.33288463125,Polygon,way/124480166,hospital,hospital,+977 01 4795177,Everest Hospital,private,,,100.0,24/7,limited,मदन भण्डारी पथ,,,https://everesthospital.org.np
hospital,Ayurveda Hospital,27.707956444444445,85.30540316666666,Polygon,way/138451637,hospital,,,,,,,,,,,,,
hospital,Upendra Devkota Memorial - National Institute of Neurological and Allied Sciences,27.74864149375,85.345985,Polygon,way/176768699,hospital,,+977-014373850,,private,,,100.0,,yes,,,,https://neuro.org.np/
hospital,Shahid Gangalal National Heart Centre,27.745612443333336,85.34394058333334,Polygon,way/176772311,hospital,,+977-014371374,,,,,,,yes,,,,https://www.sgnhc.org.np/
hospital,BioMed Hospital,27.72270234285714,85.33104368571428,Polygon,way/179469145,hospital,,,,,,,,,,,,,
hospital,ManMohan Cardiothoracic Vascular & Transplant Center,27.73580339230769,85.32868041538462,Polygon,way/181427346,hospital,yes,,,,,,,,,,,,
hospital,Nepal Eye Hospital,27.693157461538465,85.31369654615385,Polygon,way/185943152,hospital,health,,,government,,50andabove,1.0,,yes,,,,
hospital,Om Hospital and Research Center,27.72135128260869,85.34481324782608,Polygon,way/190889375,hospital,,,Om Hospital and Research Center,private,,,175.0,,yes,,,,
hospital,Nepal Hypnosis,27.717586814285717,85.33411482857143,Polygon,way/198407525,hospital,office,,,,,,,,,Thatu Marg,Kathmandu,,
hospital,,27.69477440952381,85.30654808571428,Polygon,way/201027582,hospital,hospital,,Sukraraj Tropical and Infectious Disease Hospital,,,,,,,,,,
hospital,Swatha Parichyan,27.70562456,85.32508174,Polygon,way/201380503,hospital,yes,,,,,,,,,,,,
hospital,Mahendra Narayan Nidhi Memorial Hospital,27.7057793,85.34524158,Polygon,way/205718505,hospital,,,,community,,,55.0,,,,,,
hospital,Shri Tribhuwan Chandra Sainik Hospital,27.703634392,85.313208828,Polygon,way/206902746,hospital,yes,,Nepal Army,,,,,,,,,,
hospital,Janamaitri Hospital,27.72830538571429,85.30334461428572,Polygon,way/208175247,hospital,,,,community,,,100.0,,limited,,,,
hospital,Natural Health Hospital,27.69587784,85.34554333999999,Polygon,way/211897513,hospital,hospital,,Natural Health Hospital,community,,,10.0,,,,,,
hospital,Helping Hands Community Hospital,27.717445505882356,85.34619328823528,Polygon,way/215554749,hospital,,,,,,,,,yes,,,,
hospital,Nepal Beijing Friendship Hospital,27.731452422222223,85.33000203333333,Polygon,way/216443708,hospital,hospital,01-4413043,,private,,,4.0,,,,,,
hospital,Welcare Hospital and Research Centre,27.70793587,85.33524836000001,Polygon,way/216607338,hospital,,01-4426135,,private,,,25.0,,yes,,,,
hospital,Maruti Children Hospital,27.73534503333333,85.328598,Polygon,way/216705743,hospital,,,,private,,,15.0,,,,,,
hospital,New Life Health Care Pvt. Ltd.,27.7143137375,85.3500125375,Polygon,way/218984210,hospital,,,,private,,,0.0,,,,,,
hospital,Samaj Dental Hospital,27.72569088181818,85.35761607272728,Polygon,way/220212853,hospital,,,,private,,,0.0,,,,,,
hospital,Shechan Clinic & Hospice,27.7245493,85.35982410000001,Polygon,way/220213917,hospital,,,,private,,,7.0,,,,,,
hospital,Kathmandu E.N.T. Hospital and Research Center,27.70367128125,85.3181918875,Polygon,way/221047767,hospital,,,,private,,,9.0,,,,,,
hospital,All Nepal Hospital,27.7345357,85.31743534,Polygon,way/221295252,hospital,,,,private,,,20.0,,,,,,
hospital,अन्तर्राष्ट्रिय मैत्री बाल अस्पताल (महाराजगञ्ज),27.731279638461537,85.32635335384614,Polygon,way/221295256,hospital,,+977 01 4515461,,community,,,50.0,24/7,,लाजिम्पाट सडक,,,https://www.ifch.com.np
hospital,Blue Lotus Hospital,27.694248076470583,85.31062322352942,Polygon,way/221353886,hospital,hospital,,Blue Lotus Hospital,private,,,9.0,,yes,,,,
hospital,Kathmandu Model Hospital,27.7027838875,85.3200989875,Polygon,way/221694253,hospital,,,,private,,,125.0,,yes,,,,
hospital,Kathmandu Model Hospital Dental Department,27.70651658,85.31815374,Polygon,way/221727449,hospital,hospital,,Kathmandu Model Hospital Dental Department,private,,,0.0,,,,,,
hospital,Vayodha Hospital,27.684190207692307,85.29828759230769,Polygon,way/222136578,hospital,,,,private,,,75.0,,yes,,,,
hospital,shiva jyoti hospital & research center,27.685600875,85.297979775,Polygon,way/222724349,hospital,,,,private,,,50.0,,,,,,
hospital,Kantipur Hospital,27.68551627777778,85.34478328888889,Polygon,way/222779972,hospital,,,,private,,,100.0,,yes,,,,
hospital,Sahid Memorial Hospital,27.69447262,85.28108598,Polygon,way/223503867,hospital,,,,private,,,100.0,,yes,,,,
hospital,Sahid Memorial Hospital,27.69547104,85.28091236,Polygon,way/223503879,hospital,,,Sahid Memorial Hospital,,,,,,,,,,
hospital,Centre For Liver Disease,27.68992005714286,85.32866921428571,Polygon,way/225659856,hospital,hospital,,Centre For Liver Disease,private,,,3.0,,,,,,
hospital,Himal Hospital,27.7102545,85.32822677142858,Polygon,way/225660491,hospital,,,,private,,,50.0,,yes,,,,
hospital,Chest Hospital,27.699225844444445,85.29702270000001,Polygon,way/226429180,hospital,,,,government,,,25.0,,yes,,,,
hospital,Shree Jyoti Hospital and Research Center,27.698487333333333,85.29739823333334,Polygon,way/226429181,hospital,,,,private,,,25.0,,yes,,,,
hospital,Spark Health Homes Hospital,27.697632029411768,85.29464561176471,Polygon,way/226429182,hospital,,,,private,,,25.0,,,,,,
hospital,Kathmandu Hospital,27.69427257222222,85.31102591111112,Polygon,way/226439738,hospital,,,,private,,,50.0,,yes,,,,
hospital,National Kidney Center,27.724501645,85.29575716,Polygon,way/226690705,hospital,,,,,,,,,,,,,
hospital,Chinese People Hospital Private Limited,27.72044254,85.36181572000001,Polygon,way/226835291,hospital,yes,,,private,,,0.0,,,,,,
hospital,Hamro Sahayatri Hosp and Birthing Center,27.67655465555556,85.35259526666667,Polygon,way/226852863,hospital,hospital,,Hamro Sahayatri Hosp and Birthing Center,private,,,25.0,,,,,,
hospital,Medicare National Hospital and Research Center,27.71842818,85.34637744,Polygon,way/226885065,hospital,hospital,,,private,,,100.0,,yes,,,,
hospital,Venus International Hospital,27.69725466,85.33758792,Polygon,way/226974435,hospital,hospital,,Venus International Hospital,private,,,50.0,,,,,,
hospital,Ayush Hospital,27.686281642857143,85.33588182857143,Polygon,way/226978803,hospital,,,,private,,,5.0,,,,,,
hospital,Nobel Hospital,27.698190455555554,85.34813083333333,Polygon,way/227115386,hospital,,,,private,,,100.0,,yes,,,,
hospital,Shanti Sewa Griha,27.704641386666665,85.35078092666666,Polygon,way/227939182,hospital,,,,private,,,70.0,,,,,,https://shanti-leprahilfe.de/en/projects/medicine/hape-kerkeling-clinic/
hospital,People's Dental College & Hospital,27.724497352631577,85.3066525105263,Polygon,way/229128707,hospital,,,,private,,,125.0,,,,,,
hospital,Metro Radiology and Imaging,27.715479700000003,85.32606058333333,Polygon,way/229129612,hospital,,,,private,,,2.0,,,,,,
hospital,Life Care Hospital,27.699459166666667,85.31044945000001,Polygon,way/231628208,hospital,hospital,,Life Care Hospital,private,,,36.0,,,,,,
hospital,Capital Hospital,27.7028044,85.32175026,Polygon,way/231630359,hospital,hospital,,Capital Hospital,private,,,10.0,,limited,,,,
